match_id,date,format,pitch_type,stadium,difficulty,innings_number,player_name,opponent_name,runs,overs,wickets,is_chasing,result,fifties,hundreds,double_hundreds,triple_hundreds,quadruple_hundreds,quintuple_hundreds,ducks
334,2024-06-28,ODI,Normal,9,Hard,2,Anya,Sid,139,40.0,2,True,Win,0,1,0,0,0,0,0
335,2024-05-19,Test,Green,10,Medium,1,Nikita,Vikram,429,30.0,0,False,Loss,0,0,0,0,1,0,0
335,2024-05-19,Test,Green,10,Medium,2,Vikram,Nikita,9,50.0,0,True,Win,0,0,0,0,0,0,0
336,2024-11-16,ODI,Bouncy,11,Ultra Insane,1,Zafi,Anya,75,40.0,3,False,Loss,1,0,0,0,0,0,0
336,2024-11-16,ODI,Bouncy,11,Ultra Insane,2,Anya,Zafi,40,20.0,4,True,Win,0,0,0,0,0,0,0
337,2024-07-10,Test,Normal,12,Insane,1,Zafi,Sara,296,50.0,2,False,Loss,0,0,1,0,0,0,0
337,2024-07-10,Test,Normal,12,Insane,2,Sara,Zafi,155,50.0,1,True,Win,0,1,0,0,0,0,0
338,2024-12-24,ODI,Bouncy,13,Hard,1,Joe,Arjun,79,50.0,1,False,Win,1,0,0,0,0,0,0
338,2024-12-24,ODI,Bouncy,13,Hard,2,Arjun,Joe,73,30.0,4,True,Loss,1,0,0,0,0,0,0
339,2024-02-27,ODI,Bouncy,1,Ultra Insane,1,Sid,Rohan,70,20.0,3,False,Loss,1,0,0,0,0,0,0
339,2024-02-27,ODI,Bouncy,1,Ultra Insane,2,Rohan,Sid,172,40.0,3,True,Win,0,1,0,0,0,0,0
340,2024-07-26,Test,Normal,2,Medium,1,Arjun,Karthik,113,40.0,3,False,Loss,0,1,0,0,0,0,0
340,2024-07-26,Test,Normal,2,Medium,2,Karthik,Arjun,98,40.0,0,True,Win,1,0,0,0,0,0,0
341,2024-03-13,Test,Green,3,Medium,1,Arjun,Karthik,120,40.0,0,False,Loss,0,1,0,0,0,0,0
341,2024-03-13,Test,Green,3,Medium,2,Karthik,Arjun,92,60.0,2,True,Win,1,0,0,0,0,0,0
342,2024-09-27,ODI,Normal,4,Medium,1,Karthik,Nikita,88,40.0,1,False,Win,1,0,0,0,0,0,0
342,2024-09-27,ODI,Normal,4,Medium,2,Nikita,Karthik,67,40.0,2,True,Loss,1,0,0,0,0,0,0
343,2024-06-24,T20,Green,5,Medium,1,Zafi,Sid,62,15.0,5,False,Win,1,0,0,0,0,0,0
343,2024-06-24,T20,Green,5,Medium,2,Sid,Zafi,57,5.0,1,True,Loss,1,0,0,0,0,0,0
344,2024-05-22,T20,Normal,6,Hard,1,Leo,Ragz,21,10.0,1,False,Win,0,0,0,0,0,0,0
344,2024-05-22,T20,Normal,6,Hard,2,Ragz,Leo,142,5.0,1,True,Loss,0,1,0,0,0,0,0
345,2024-12-28,ODI,Green,7,Medium,1,Rohan,Anya,139,50.0,3,False,Loss,0,1,0,0,0,0,0
345,2024-12-28,ODI,Green,7,Medium,2,Anya,Rohan,25,30.0,1,True,Win,0,0,0,0,0,0,0
346,2024-07-21,Test,Green,8,Hard,1,Sara,Leo,278,30.0,0,False,Win,0,0,1,0,0,0,0
346,2024-07-21,Test,Green,8,Hard,2,Leo,Sara,19,30.0,2,True,Loss,0,0,0,0,0,0,0
347,2024-03-13,Test,Dry,9,Medium,1,Vikram,Leo,320,50.0,0,False,Win,0,0,0,1,0,0,0
347,2024-03-13,Test,Dry,9,Medium,2,Leo,Vikram,174,40.0,3,True,Loss,0,1,0,0,0,0,0
348,2024-08-07,T20,Normal,10,Ultra Insane,1,Sid,Joe,30,10.0,1,False,Loss,0,0,0,0,0,0,0
348,2024-08-07,T20,Normal,10,Ultra Insane,2,Joe,Sid,57,5.0,4,True,Win,1,0,0,0,0,0,0
349,2024-07-09,T20,Green,11,Insane,1,Arjun,Joe,12,10.0,3,False,Loss,0,0,0,0,0,0,0
349,2024-07-09,T20,Green,11,Insane,2,Joe,Arjun,44,15.0,1,True,Win,0,0,0,0,0,0,0
350,2024-05-20,ODI,Normal,12,Insane,1,Karthik,Sara,92,20.0,2,False,Loss,1,0,0,0,0,0,0
350,2024-05-20,ODI,Normal,12,Insane,2,Sara,Karthik,109,50.0,4,True,Win,0,1,0,0,0,0,0
351,2024-06-11,T20,Normal,13,Insane,1,Ragz,Joe,77,20.0,0,False,Loss,1,0,0,0,0,0,0
351,2024-06-11,T20,Normal,13,Insane,2,Joe,Ragz,0,5.0,3,True,Win,0,0,0,0,0,0,1
352,2024-09-29,ODI,Dry,1,Hard,1,Sara,Sid,54,20.0,1,False,Win,1,0,0,0,0,0,0
352,2024-09-29,ODI,Dry,1,Hard,2,Sid,Sara,347,40.0,1,True,Loss,0,0,0,1,0,0,0
353,2024-12-02,T20,Green,2,Hard,1,Ragz,Zafi,55,15.0,3,False,Win,1,0,0,0,0,0,0
353,2024-12-02,T20,Green,2,Hard,2,Zafi,Ragz,133,5.0,5,True,Loss,0,1,0,0,0,0,0
354,2024-08-26,T20,Green,3,Medium,1,Arjun,Karthik,55,10.0,1,False,Loss,1,0,0,0,0,0,0
354,2024-08-26,T20,Green,3,Medium,2,Karthik,Arjun,10,5.0,0,True,Win,0,0,0,0,0,0,0
355,2024-12-17,Test,Bouncy,4,Medium,1,Anya,Arjun,89,30.0,2,False,Loss,1,0,0,0,0,0,0
355,2024-12-17,Test,Bouncy,4,Medium,2,Arjun,Anya,192,50.0,3,True,Win,0,1,0,0,0,0,0
356,2024-05-04,T20,Green,5,Ultra Insane,1,Arjun,Joe,27,5.0,1,False,Loss,0,0,0,0,0,0,0
356,2024-05-04,T20,Green,5,Ultra Insane,2,Joe,Arjun,13,5.0,5,True,Win,0,0,0,0,0,0,0
357,2024-05-01,T20,Bouncy,6,Insane,1,Anya,Joe,63,5.0,3,False,Loss,1,0,0,0,0,0,0
357,2024-05-01,T20,Bouncy,6,Insane,2,Joe,Anya,27,20.0,4,True,Win,0,0,0,0,0,0,0
358,2024-04-15,T20,Dry,7,Insane,1,Zafi,Anya,51,15.0,2,False,Win,1,0,0,0,0,0,0
358,2024-04-15,T20,Dry,7,Insane,2,Anya,Zafi,79,20.0,5,True,Loss,1,0,0,0,0,0,0
359,2024-09-07,ODI,Green,8,Ultra Insane,1,Nikita,Anya,82,30.0,4,False,Win,1,0,0,0,0,0,0
359,2024-09-07,ODI,Green,8,Ultra Insane,2,Anya,Nikita,167,40.0,5,True,Loss,0,1,0,0,0,0,0
360,2024-09-04,Test,Green,9,Ultra Insane,1,Anya,Vikram,99,60.0,4,False,Win,1,0,0,0,0,0,0
360,2024-09-04,Test,Green,9,Ultra Insane,2,Vikram,Anya,96,50.0,2,True,Loss,1,0,0,0,0,0,0
361,2024-01-11,ODI,Normal,10,Ultra Insane,1,Zafi,Nikita,365,20.0,3,False,Win,0,0,0,1,0,0,0
361,2024-01-11,ODI,Normal,10,Ultra Insane,2,Nikita,Zafi,130,40.0,1,True,Loss,0,1,0,0,0,0,0
362,2024-07-05,T20,Bouncy,11,Insane,1,Anya,Zafi,8,10.0,3,False,Loss,0,0,0,0,0,0,0
362,2024-07-05,T20,Bouncy,11,Insane,2,Zafi,Anya,68,10.0,2,True,Win,1,0,0,0,0,0,0
363,2024-09-19,Test,Dry,12,Insane,1,Arjun,Sid,98,50.0,0,False,Win,1,0,0,0,0,0,0
363,2024-09-19,Test,Dry,12,Insane,2,Sid,Arjun,145,60.0,1,True,Loss,0,1,0,0,0,0,0
364,2024-03-03,T20,Green,13,Hard,1,Leo,Sid,230,5.0,1,False,Loss,0,0,1,0,0,0,0
364,2024-03-03,T20,Green,13,Hard,2,Sid,Leo,78,20.0,2,True,Win,1,0,0,0,0,0,0
365,2024-05-30,ODI,Green,1,Medium,1,Leo,Anya,174,50.0,5,False,Win,0,1,0,0,0,0,0
365,2024-05-30,ODI,Green,1,Medium,2,Anya,Leo,172,20.0,3,True,Loss,0,1,0,0,0,0,0
366,2024-05-27,T20,Green,2,Insane,1,Sara,Joe,69,5.0,2,False,Win,1,0,0,0,0,0,0
366,2024-05-27,T20,Green,2,Insane,2,Joe,Sara,70,20.0,3,True,Loss,1,0,0,0,0,0,0
367,2024-08-08,Test,Green,3,Insane,1,Vikram,Sara,78,60.0,1,False,Loss,1,0,0,0,0,0,0
367,2024-08-08,Test,Green,3,Insane,2,Sara,Vikram,28,50.0,2,True,Win,0,0,0,0,0,0,0
368,2024-02-19,Test,Normal,4,Hard,1,Rohan,Sara,170,40.0,1,False,Loss,0,1,0,0,0,0,0
368,2024-02-19,Test,Normal,4,Hard,2,Sara,Rohan,190,60.0,1,True,Win,0,1,0,0,0,0,0
369,2024-10-24,ODI,Normal,5,Hard,1,Zafi,Karthik,139,20.0,3,False,Loss,0,1,0,0,0,0,0
369,2024-10-24,ODI,Normal,5,Hard,2,Karthik,Zafi,52,50.0,3,True,Win,1,0,0,0,0,0,0
370,2024-01-16,T20,Dry,6,Insane,1,Nikita,Rohan,26,10.0,1,False,Win,0,0,0,0,0,0,0
370,2024-01-16,T20,Dry,6,Insane,2,Rohan,Nikita,71,5.0,1,True,Loss,1,0,0,0,0,0,0
371,2024-11-01,Test,Bouncy,7,Ultra Insane,1,Anya,Leo,123,60.0,2,False,Win,0,1,0,0,0,0,0
371,2024-11-01,Test,Bouncy,7,Ultra Insane,2,Leo,Anya,229,40.0,3,True,Loss,0,0,1,0,0,0,0
372,2024-07-13,ODI,Normal,8,Hard,1,Vikram,Anya,87,30.0,2,False,Win,1,0,0,0,0,0,0
372,2024-07-13,ODI,Normal,8,Hard,2,Anya,Vikram,194,40.0,0,True,Loss,0,1,0,0,0,0,0
373,2024-07-26,ODI,Dry,9,Insane,1,Karthik,Zafi,315,20.0,0,False,Win,0,0,0,1,0,0,0
373,2024-07-26,ODI,Dry,9,Insane,2,Zafi,Karthik,346,20.0,3,True,Loss,0,0,0,1,0,0,0
374,2024-03-13,Test,Bouncy,10,Ultra Insane,1,Vikram,Nikita,182,60.0,6,False,Win,0,1,0,0,0,0,0
374,2024-03-13,Test,Bouncy,10,Ultra Insane,2,Nikita,Vikram,228,40.0,2,True,Loss,0,0,1,0,0,0,0
375,2024-01-12,T20,Normal,11,Insane,1,Arjun,Sid,1,5.0,1,False,Loss,0,0,0,0,0,0,0
375,2024-01-12,T20,Normal,11,Insane,2,Sid,Arjun,51,10.0,2,True,Win,1,0,0,0,0,0,0
376,2024-11-09,Test,Dry,12,Ultra Insane,1,Karthik,Zafi,293,60.0,7,False,Win,0,0,1,0,0,0,0
376,2024-11-09,Test,Dry,12,Ultra Insane,2,Zafi,Karthik,61,40.0,1,True,Loss,1,0,0,0,0,0,0
377,2024-05-02,Test,Normal,13,Ultra Insane,1,Ragz,Sid,28,60.0,2,False,Win,0,0,0,0,0,0,0
377,2024-05-02,Test,Normal,13,Ultra Insane,2,Sid,Ragz,518,40.0,3,True,Loss,0,0,0,0,0,1,0
378,2024-02-15,Test,Dry,1,Insane,1,Leo,Zafi,60,60.0,4,False,Win,1,0,0,0,0,0,0
378,2024-02-15,Test,Dry,1,Insane,2,Zafi,Leo,68,50.0,0,True,Loss,1,0,0,0,0,0,0
379,2024-10-13,T20,Dry,2,Insane,1,Ragz,Sara,79,15.0,0,False,Loss,1,0,0,0,0,0,0
379,2024-10-13,T20,Dry,2,Insane,2,Sara,Ragz,68,15.0,7,True,Win,1,0,0,0,0,0,0
380,2024-11-20,Test,Dry,3,Hard,1,Zafi,Karthik,40,60.0,1,False,Loss,0,0,0,0,0,0,0
380,2024-11-20,Test,Dry,3,Hard,2,Karthik,Zafi,116,60.0,2,True,Win,0,1,0,0,0,0,0
381,2024-02-23,Test,Bouncy,4,Ultra Insane,1,Joe,Anya,85,40.0,5,False,Win,1,0,0,0,0,0,0
381,2024-02-23,Test,Bouncy,4,Ultra Insane,2,Anya,Joe,172,30.0,2,True,Loss,0,1,0,0,0,0,0
382,2024-07-22,T20,Dry,5,Ultra Insane,1,Vikram,Ragz,72,20.0,4,False,Win,1,0,0,0,0,0,0
382,2024-07-22,T20,Dry,5,Ultra Insane,2,Ragz,Vikram,227,20.0,4,True,Loss,0,0,1,0,0,0,0
383,2024-07-18,T20,Normal,6,Medium,1,Arjun,Nikita,192,10.0,1,False,Loss,0,1,0,0,0,0,0
383,2024-07-18,T20,Normal,6,Medium,2,Nikita,Arjun,21,5.0,0,True,Win,0,0,0,0,0,0,0
384,2024-07-29,T20,Green,7,Ultra Insane,1,Nikita,Rohan,11,20.0,4,False,Win,0,0,0,0,0,0,0
384,2024-07-29,T20,Green,7,Ultra Insane,2,Rohan,Nikita,71,15.0,3,True,Loss,1,0,0,0,0,0,0
385,2024-08-07,Test,Bouncy,8,Insane,1,Sara,Zafi,200,30.0,2,False,Win,0,0,1,0,0,0,0
385,2024-08-07,Test,Bouncy,8,Insane,2,Zafi,Sara,5,50.0,3,True,Loss,0,0,0,0,0,0,0
386,2024-02-20,ODI,Green,9,Insane,1,Ragz,Vikram,74,20.0,7,False,Win,1,0,0,0,0,0,0
386,2024-02-20,ODI,Green,9,Insane,2,Vikram,Ragz,142,30.0,2,True,Loss,0,1,0,0,0,0,0
387,2024-10-05,T20,Bouncy,10,Hard,1,Nikita,Vikram,147,10.0,1,False,Loss,0,1,0,0,0,0,0
387,2024-10-05,T20,Bouncy,10,Hard,2,Vikram,Nikita,21,15.0,0,True,Win,0,0,0,0,0,0,0
388,2024-09-26,Test,Normal,11,Hard,1,Arjun,Ragz,192,40.0,1,False,Win,0,1,0,0,0,0,0
388,2024-09-26,Test,Normal,11,Hard,2,Ragz,Arjun,19,60.0,1,True,Loss,0,0,0,0,0,0,0
389,2024-08-04,Test,Dry,12,Hard,1,Anya,Vikram,63,50.0,2,False,Loss,1,0,0,0,0,0,0
389,2024-08-04,Test,Dry,12,Hard,2,Vikram,Anya,99,50.0,2,True,Win,1,0,0,0,0,0,0
390,2024-05-17,ODI,Normal,13,Insane,1,Karthik,Sara,64,20.0,2,False,Loss,1,0,0,0,0,0,0
390,2024-05-17,ODI,Normal,13,Insane,2,Sara,Karthik,239,20.0,1,True,Win,0,0,1,0,0,0,0
391,2024-05-11,T20,Dry,1,Hard,1,Sara,Arjun,27,15.0,0,False,Win,0,0,0,0,0,0,0
391,2024-05-11,T20,Dry,1,Hard,2,Arjun,Sara,144,10.0,4,True,Loss,0,1,0,0,0,0,0
392,2024-05-02,T20,Normal,2,Hard,1,Rohan,Leo,147,15.0,1,False,Win,0,1,0,0,0,0,0
392,2024-05-02,T20,Normal,2,Hard,2,Leo,Rohan,10,20.0,4,True,Loss,0,0,0,0,0,0,0
393,2024-02-08,Test,Bouncy,3,Insane,1,Rohan,Joe,566,30.0,4,False,Win,0,0,0,0,0,1,0
393,2024-02-08,Test,Bouncy,3,Insane,2,Joe,Rohan,24,40.0,5,True,Loss,0,0,0,0,0,0,0
394,2024-04-04,Test,Normal,4,Medium,1,Sara,Rohan,61,40.0,3,False,Win,1,0,0,0,0,0,0
394,2024-04-04,Test,Normal,4,Medium,2,Rohan,Sara,569,30.0,1,True,Loss,0,0,0,0,0,1,0
395,2024-01-29,ODI,Bouncy,5,Ultra Insane,1,Rohan,Sara,121,20.0,1,False,Loss,0,1,0,0,0,0,0
395,2024-01-29,ODI,Bouncy,5,Ultra Insane,2,Sara,Rohan,105,50.0,1,True,Win,0,1,0,0,0,0,0
396,2024-06-19,Test,Green,6,Insane,1,Sara,Arjun,93,40.0,1,False,Win,1,0,0,0,0,0,0
396,2024-06-19,Test,Green,6,Insane,2,Arjun,Sara,213,40.0,2,True,Loss,0,0,1,0,0,0,0
397,2024-04-07,ODI,Bouncy,7,Ultra Insane,1,Arjun,Sid,98,20.0,1,False,Loss,1,0,0,0,0,0,0
397,2024-04-07,ODI,Bouncy,7,Ultra Insane,2,Sid,Arjun,157,40.0,4,True,Win,0,1,0,0,0,0,0
398,2024-09-21,Test,Normal,8,Hard,1,Sid,Nikita,65,40.0,1,False,Win,1,0,0,0,0,0,0
398,2024-09-21,Test,Normal,8,Hard,2,Nikita,Sid,80,50.0,2,True,Loss,1,0,0,0,0,0,0
399,2024-12-04,ODI,Green,9,Hard,1,Anya,Rohan,249,30.0,0,False,Loss,0,0,1,0,0,0,0
399,2024-12-04,ODI,Green,9,Hard,2,Rohan,Anya,86,40.0,4,True,Win,1,0,0,0,0,0,0
400,2024-06-23,Test,Dry,10,Insane,1,Leo,Anya,486,60.0,3,False,Loss,0,0,0,0,1,0,0
400,2024-06-23,Test,Dry,10,Insane,2,Anya,Leo,197,50.0,0,True,Win,0,1,0,0,0,0,0
401,2024-04-11,ODI,Bouncy,11,Insane,1,Vikram,Leo,76,30.0,1,False,Win,1,0,0,0,0,0,0
401,2024-04-11,ODI,Bouncy,11,Insane,2,Leo,Vikram,409,40.0,8,True,Loss,0,0,0,0,1,0,0
402,2024-10-05,Test,Dry,12,Hard,1,Sid,Zafi,88,50.0,0,False,Win,1,0,0,0,0,0,0
402,2024-10-05,Test,Dry,12,Hard,2,Zafi,Sid,66,40.0,2,True,Loss,1,0,0,0,0,0,0
403,2024-11-14,ODI,Green,13,Hard,1,Ragz,Zafi,30,20.0,3,False,Win,0,0,0,0,0,0,0
403,2024-11-14,ODI,Green,13,Hard,2,Zafi,Ragz,341,50.0,1,True,Loss,0,0,0,1,0,0,0
404,2024-11-18,Test,Dry,1,Ultra Insane,1,Rohan,Nikita,514,40.0,2,False,Win,0,0,0,0,0,1,0
404,2024-11-18,Test,Dry,1,Ultra Insane,2,Nikita,Rohan,172,30.0,1,True,Loss,0,1,0,0,0,0,0
405,2024-12-03,Test,Bouncy,2,Insane,1,Rohan,Anya,10,40.0,3,False,Loss,0,0,0,0,0,0,0
405,2024-12-03,Test,Bouncy,2,Insane,2,Anya,Rohan,82,50.0,5,True,Win,1,0,0,0,0,0,0
406,2024-08-20,Test,Bouncy,3,Ultra Insane,1,Vikram,Sid,77,30.0,2,False,Win,1,0,0,0,0,0,0
406,2024-08-20,Test,Bouncy,3,Ultra Insane,2,Sid,Vikram,14,50.0,3,True,Loss,0,0,0,0,0,0,0
407,2024-06-28,ODI,Dry,4,Ultra Insane,1,Joe,Zafi,144,20.0,4,False,Win,0,1,0,0,0,0,0
407,2024-06-28,ODI,Dry,4,Ultra Insane,2,Zafi,Joe,306,50.0,2,True,Loss,0,0,0,1,0,0,0
408,2024-08-23,ODI,Green,5,Hard,1,Karthik,Rohan,32,40.0,2,False,Win,0,0,0,0,0,0,0
408,2024-08-23,ODI,Green,5,Hard,2,Rohan,Karthik,74,30.0,2,True,Loss,1,0,0,0,0,0,0
409,2024-11-08,ODI,Normal,6,Medium,1,Arjun,Sid,295,40.0,1,False,Loss,0,0,1,0,0,0,0
409,2024-11-08,ODI,Normal,6,Medium,2,Sid,Arjun,70,50.0,0,True,Win,1,0,0,0,0,0,0
410,2024-05-14,T20,Green,7,Insane,1,Vikram,Joe,241,10.0,2,False,Loss,0,0,1,0,0,0,0
410,2024-05-14,T20,Green,7,Insane,2,Joe,Vikram,80,5.0,3,True,Win,1,0,0,0,0,0,0
411,2024-04-10,Test,Green,8,Hard,1,Arjun,Anya,52,40.0,2,False,Win,1,0,0,0,0,0,0
411,2024-04-10,Test,Green,8,Hard,2,Anya,Arjun,80,40.0,2,True,Loss,1,0,0,0,0,0,0
412,2024-03-15,ODI,Dry,9,Medium,1,Nikita,Joe,117,30.0,0,False,Loss,0,1,0,0,0,0,0
412,2024-03-15,ODI,Dry,9,Medium,2,Joe,Nikita,160,50.0,2,True,Win,0,1,0,0,0,0,0
413,2024-07-08,T20,Bouncy,10,Insane,1,Vikram,Arjun,30,5.0,5,False,Win,0,0,0,0,0,0,0
413,2024-07-08,T20,Bouncy,10,Insane,2,Arjun,Vikram,152,5.0,2,True,Loss,0,1,0,0,0,0,0
414,2024-12-25,Test,Green,11,Ultra Insane,1,Vikram,Arjun,59,50.0,2,False,Win,1,0,0,0,0,0,0
414,2024-12-25,Test,Green,11,Ultra Insane,2,Arjun,Vikram,235,30.0,1,True,Loss,0,0,1,0,0,0,0
415,2024-01-10,T20,Normal,12,Hard,1,Zafi,Nikita,79,10.0,0,False,Loss,1,0,0,0,0,0,0
415,2024-01-10,T20,Normal,12,Hard,2,Nikita,Zafi,49,5.0,1,True,Win,0,0,0,0,0,0,0
416,2024-07-09,ODI,Dry,13,Insane,1,Ragz,Karthik,15,50.0,1,False,Loss,0,0,0,0,0,0,0
416,2024-07-09,ODI,Dry,13,Insane,2,Karthik,Ragz,89,40.0,6,True,Win,1,0,0,0,0,0,0
417,2024-04-18,T20,Green,1,Medium,1,Joe,Leo,37,10.0,2,False,Win,0,0,0,0,0,0,0
417,2024-04-18,T20,Green,1,Medium,2,Leo,Joe,143,10.0,1,True,Loss,0,1,0,0,0,0,0
418,2024-10-24,Test,Dry,2,Ultra Insane,1,Vikram,Sid,104,30.0,2,False,Win,0,1,0,0,0,0,0
418,2024-10-24,Test,Dry,2,Ultra Insane,2,Sid,Vikram,247,50.0,2,True,Loss,0,0,1,0,0,0,0
419,2024-10-22,Test,Bouncy,3,Insane,1,Rohan,Anya,59,60.0,5,False,Win,1,0,0,0,0,0,0
419,2024-10-22,Test,Bouncy,3,Insane,2,Anya,Rohan,50,30.0,2,True,Loss,1,0,0,0,0,0,0
420,2024-08-07,Test,Green,4,Insane,1,Rohan,Anya,161,40.0,1,False,Loss,0,1,0,0,0,0,0
420,2024-08-07,Test,Green,4,Insane,2,Anya,Rohan,147,60.0,2,True,Win,0,1,0,0,0,0,0
421,2024-11-13,T20,Green,5,Insane,1,Sid,Joe,35,20.0,3,False,Loss,0,0,0,0,0,0,0
421,2024-11-13,T20,Green,5,Insane,2,Joe,Sid,53,15.0,3,True,Win,1,0,0,0,0,0,0
422,2024-04-20,ODI,Dry,6,Medium,1,Nikita,Rohan,33,30.0,3,False,Loss,0,0,0,0,0,0,0
422,2024-04-20,ODI,Dry,6,Medium,2,Rohan,Nikita,200,20.0,2,True,Win,0,0,1,0,0,0,0
423,2024-01-06,ODI,Normal,7,Ultra Insane,1,Arjun,Sara,341,50.0,3,False,Loss,0,0,0,1,0,0,0
423,2024-01-06,ODI,Normal,7,Ultra Insane,2,Sara,Arjun,30,50.0,4,True,Win,0,0,0,0,0,0,0
424,2024-07-02,T20,Bouncy,8,Medium,1,Rohan,Sid,12,15.0,3,False,Loss,0,0,0,0,0,0,0
424,2024-07-02,T20,Bouncy,8,Medium,2,Sid,Rohan,182,5.0,1,True,Win,0,1,0,0,0,0,0
425,2024-07-14,Test,Green,9,Hard,1,Sara,Karthik,191,50.0,0,False,Win,0,1,0,0,0,0,0
425,2024-07-14,Test,Green,9,Hard,2,Karthik,Sara,188,50.0,2,True,Loss,0,1,0,0,0,0,0
426,2024-03-27,Test,Normal,10,Hard,1,Joe,Sid,92,30.0,3,False,Win,1,0,0,0,0,0,0
426,2024-03-27,Test,Normal,10,Hard,2,Sid,Joe,248,30.0,4,True,Loss,0,0,1,0,0,0,0
427,2024-04-25,ODI,Green,11,Hard,1,Nikita,Karthik,142,30.0,3,False,Loss,0,1,0,0,0,0,0
427,2024-04-25,ODI,Green,11,Hard,2,Karthik,Nikita,72,30.0,1,True,Win,1,0,0,0,0,0,0
428,2024-03-19,ODI,Green,12,Medium,1,Leo,Ragz,182,30.0,2,False,Win,0,1,0,0,0,0,0
428,2024-03-19,ODI,Green,12,Medium,2,Ragz,Leo,99,20.0,0,True,Loss,1,0,0,0,0,0,0
429,2024-12-17,T20,Bouncy,13,Insane,1,Sara,Sid,74,5.0,2,False,Win,1,0,0,0,0,0,0
429,2024-12-17,T20,Bouncy,13,Insane,2,Sid,Sara,41,10.0,1,True,Loss,0,0,0,0,0,0,0
430,2024-07-10,T20,Green,1,Insane,1,Ragz,Sid,88,5.0,2,False,Loss,1,0,0,0,0,0,0
430,2024-07-10,T20,Green,1,Insane,2,Sid,Ragz,138,5.0,3,True,Win,0,1,0,0,0,0,0
431,2024-10-17,T20,Dry,2,Insane,1,Sara,Leo,6,5.0,2,False,Win,0,0,0,0,0,0,0
431,2024-10-17,T20,Dry,2,Insane,2,Leo,Sara,6,10.0,5,True,Loss,0,0,0,0,0,0,0
432,2024-01-16,T20,Dry,3,Ultra Insane,1,Karthik,Leo,120,15.0,0,False,Loss,0,1,0,0,0,0,0
432,2024-01-16,T20,Dry,3,Ultra Insane,2,Leo,Karthik,215,20.0,7,True,Win,0,0,1,0,0,0,0
433,2024-01-01,ODI,Dry,4,Hard,1,Arjun,Leo,84,50.0,0,False,Loss,1,0,0,0,0,0,0
433,2024-01-01,ODI,Dry,4,Hard,2,Leo,Arjun,104,40.0,2,True,Win,0,1,0,0,0,0,0
434,2024-08-15,T20,Bouncy,5,Ultra Insane,1,Anya,Sid,104,20.0,4,False,Loss,0,1,0,0,0,0,0
434,2024-08-15,T20,Bouncy,5,Ultra Insane,2,Sid,Anya,79,15.0,2,True,Win,1,0,0,0,0,0,0
435,2024-12-19,ODI,Dry,6,Insane,1,Zafi,Rohan,21,30.0,5,False,Win,0,0,0,0,0,0,0
435,2024-12-19,ODI,Dry,6,Insane,2,Rohan,Zafi,73,30.0,1,True,Loss,1,0,0,0,0,0,0
436,2024-11-27,T20,Green,7,Ultra Insane,1,Anya,Ragz,55,10.0,2,False,Win,1,0,0,0,0,0,0
436,2024-11-27,T20,Green,7,Ultra Insane,2,Ragz,Anya,129,5.0,2,True,Loss,0,1,0,0,0,0,0
437,2024-03-23,ODI,Normal,8,Insane,1,Leo,Zafi,61,30.0,5,False,Loss,1,0,0,0,0,0,0
437,2024-03-23,ODI,Normal,8,Insane,2,Zafi,Leo,81,30.0,5,True,Win,1,0,0,0,0,0,0
438,2024-07-25,ODI,Green,9,Insane,1,Leo,Sid,83,30.0,2,False,Loss,1,0,0,0,0,0,0
438,2024-07-25,ODI,Green,9,Insane,2,Sid,Leo,55,30.0,2,True,Win,1,0,0,0,0,0,0
439,2024-11-16,Test,Bouncy,10,Insane,1,Vikram,Arjun,120,50.0,1,False,Win,0,1,0,0,0,0,0
439,2024-11-16,Test,Bouncy,10,Insane,2,Arjun,Vikram,61,40.0,0,True,Loss,1,0,0,0,0,0,0
440,2024-12-01,Test,Normal,11,Hard,1,Karthik,Joe,182,60.0,1,False,Loss,0,1,0,0,0,0,0
440,2024-12-01,Test,Normal,11,Hard,2,Joe,Karthik,70,40.0,5,True,Win,1,0,0,0,0,0,0
441,2024-03-21,T20,Bouncy,12,Hard,1,Joe,Zafi,119,5.0,2,False,Win,0,1,0,0,0,0,0
441,2024-03-21,T20,Bouncy,12,Hard,2,Zafi,Joe,75,10.0,0,True,Loss,1,0,0,0,0,0,0
442,2024-02-14,ODI,Dry,13,Ultra Insane,1,Zafi,Sara,94,20.0,3,False,Loss,1,0,0,0,0,0,0
442,2024-02-14,ODI,Dry,13,Ultra Insane,2,Sara,Zafi,78,40.0,6,True,Win,1,0,0,0,0,0,0
443,2024-02-03,Test,Normal,1,Hard,1,Nikita,Sara,22,30.0,1,False,Loss,0,0,0,0,0,0,0
443,2024-02-03,Test,Normal,1,Hard,2,Sara,Nikita,211,30.0,6,True,Win,0,0,1,0,0,0,0
444,2024-07-27,ODI,Green,2,Hard,1,Arjun,Anya,53,20.0,3,False,Win,1,0,0,0,0,0,0
444,2024-07-27,ODI,Green,2,Hard,2,Anya,Arjun,40,40.0,2,True,Loss,0,0,0,0,0,0,0
445,2024-07-05,ODI,Normal,3,Medium,1,Sara,Rohan,82,30.0,2,False,Draw,1,0,0,0,0,0,0
445,2024-07-05,ODI,Normal,3,Medium,2,Rohan,Sara,186,50.0,0,True,Draw,0,1,0,0,0,0,0
446,2024-07-21,Test,Normal,4,Hard,1,Nikita,Ragz,51,40.0,0,False,Loss,1,0,0,0,0,0,0
